"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"2007"	"2007"	"Other and unspecified antidepressants"	"T43.2"	12	4672840	Unreliable
	"Alabama"	"01"	"2007"	"2007"	"Antiallergic and antiemetic drugs"	"T45.0"	10	4672840	Unreliable
	"Alabama"	"01"	"2007"	"2007"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	321	4672840	6.9
	"Alabama"	"01"	"2007"	"2007"	"Ethanol"	"T51.0"	15	4672840	Unreliable
	"Alabama"	"01"	"2007"	"2007"	"Alcohol, unspecified"	"T51.9"	18	4672840	Unreliable
	"Alabama"	"01"	"2007"	"2007"	"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X40"	13	4672840	Unreliable
	"Alabama"	"01"	"2007"	"2007"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	13	4672840	Unreliable
	"Alabama"	"01"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	113	4672840	2.4
	"Alabama"	"01"	"2007"	"2007"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	285	4672840	6.1
	"Alabama"	"01"	"2007"	"2007"	"Accidental poisoning by and exposure to alcohol"	"X45"	18	4672840	Unreliable
	"Alabama"	"01"	"2007"	"2007"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	38	4672840	0.8
	"Alabama"	"01"	"2007"	"2007"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	30	4672840	0.6
	"Alabama"	"01"	"2008"	"2008"	"Mental and behavioural disorders due to use of cocaine, harmful use"	"F14.1"	12	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	71	4718206	1.5
	"Alabama"	"01"	"2008"	"2008"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	10	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Acute myocardial infarction, unspecified"	"I21.9"	10	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Atherosclerotic heart disease"	"I25.1"	13	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Cardiac arrest, unspecified"	"I46.9"	39	4718206	0.8
	"Alabama"	"01"	"2008"	"2008"	"Cardiomegaly"	"I51.7"	16	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Respiratory failure, unspecified"	"J96.9"	16	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Other and unspecified cirrhosis of liver"	"K74.6"	10	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Respiratory arrest"	"R09.2"	12	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"4-Aminophenol derivatives"	"T39.1"	11	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Other opioids"	"T40.2"	73	4718206	1.5
	"Alabama"	"01"	"2008"	"2008"	"Methadone"	"T40.3"	101	4718206	2.1
	"Alabama"	"01"	"2008"	"2008"	"Other synthetic narcotics"	"T40.4"	19	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Cocaine"	"T40.5"	53	4718206	1.1
	"Alabama"	"01"	"2008"	"2008"	"Benzodiazepines"	"T42.4"	36	4718206	0.8
	"Alabama"	"01"	"2008"	"2008"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	12	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Other and unspecified antidepressants"	"T43.2"	15	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Psychostimulants with abuse potential"	"T43.6"	13	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	416	4718206	8.8
	"Alabama"	"01"	"2008"	"2008"	"Ethanol"	"T51.0"	17	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Alcohol, unspecified"	"T51.9"	10	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	16	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	126	4718206	2.7
	"Alabama"	"01"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	336	4718206	7.1
	"Alabama"	"01"	"2008"	"2008"	"Accidental poisoning by and exposure to alcohol"	"X45"	22	4718206	0.5
	"Alabama"	"01"	"2008"	"2008"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	36	4718206	0.8
	"Alabama"	"01"	"2008"	"2008"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	17	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	53	4718206	1.1
	"Alabama"	"01"	"2009"	"2009"	"Mental and behavioural disorders due to use of opioids, harmful use"	"F11.1"	18	4757938	Unreliable
	"Alabama"	"01"	"2009"	"2009"	"Mental and behavioural disorders due to use of cocaine, harmful use"	"F14.1"	11	4757938	Unreliable
	"Alabama"	"01"	"2009"	"2009"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	87	4757938	1.8
	"Alabama"	"01"	"2009"	"2009"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	14	4757938	Unreliable
	"Alabama"	"01"	"2009"	"2009"	"Depressive episode, unspecified"	"F32.9"	12	4757938	Unreliable
	"Alabama"	"01"	"2009"	"2009"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	14	4757938	Unreliable
	"Alabama"	"01"	"2009"	"2009"	"Essential (primary) hypertension"	"I10"	13	4757938	Unreliable
	"Alabama"	"01"	"2009"	"2009"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	13	4757938	Unreliable
	"Alabama"	"01"	"2009"	"2009"	"Acute myocardial infarction, unspecified"	"I21.9"	14	4757938	Unreliable
	"Alabama"	"01"	"2009"	"2009"	"Atherosclerotic heart disease"	"I25.1"	11	4757938	Unreliable
	"Alabama"	"01"	"2009"	"2009"	"Cardiac arrest, unspecified"	"I46.9"	47	4757938	1.0
	"Alabama"	"01"	"2009"	"2009"	"Respiratory failure, unspecified"	"J96.9"	12	4757938	Unreliable
	"Alabama"	"01"	"2009"	"2009"	"Heroin"	"T40.1"	12	4757938	Unreliable
	"Alabama"	"01"	"2009"	"2009"	"Other opioids"	"T40.2"	92	4757938	1.9
	"Alabama"	"01"	"2009"	"2009"	"Methadone"	"T40.3"	88	4757938	1.8
	"Alabama"	"01"	"2009"	"2009"	"Other synthetic narcotics"	"T40.4"	31	4757938	0.7
	"Alabama"	"01"	"2009"	"2009"	"Cocaine"	"T40.5"	33	4757938	0.7
	"Alabama"	"01"	"2009"	"2009"	"Benzodiazepines"	"T42.4"	41	4757938	0.9
	"Alabama"	"01"	"2009"	"2009"	"Anticoagulants"	"T45.5"	12	4757938	Unreliable
	"Alabama"	"01"	"2009"	"2009"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	430	4757938	9.0
	"Alabama"	"01"	"2009"	"2009"	"Ethanol"	"T51.0"	22	4757938	0.5
	"Alabama"	"01"	"2009"	"2009"	"Alcohol, unspecified"	"T51.9"	14	4757938	Unreliable
	"Alabama"	"01"	"2009"	"2009"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	14	4757938	Unreliable
	"Alabama"	"01"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	141	4757938	3.0
	"Alabama"	"01"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	389	4757938	8.2
	"Alabama"	"01"	"2009"	"2009"	"Accidental poisoning by and exposure to alcohol"	"X45"	30	4757938	0.6
	"Alabama"	"01"	"2009"	"2009"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	39	4757938	0.8
	"Alabama"	"01"	"2009"	"2009"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	27	4757938	0.6
	"Alabama"	"01"	"2010"	"2010"	"Mental and behavioural disorders due to use of cocaine, harmful use"	"F14.1"	11	4779736	Unreliable
	"Alabama"	"01"	"2010"	"2010"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	65	4779736	1.4
	"Alabama"	"01"	"2010"	"2010"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	13	4779736	Unreliable
	"Alabama"	"01"	"2010"	"2010"	"Cardiac arrest, unspecified"	"I46.9"	46	4779736	1.0
	"Alabama"	"01"	"2010"	"2010"	"Respiratory failure, unspecified"	"J96.9"	11	4779736	Unreliable
	"Alabama"	"01"	"2010"	"2010"	"4-Aminophenol derivatives"	"T39.1"	11	4779736	Unreliable
	"Alabama"	"01"	"2010"	"2010"	"Other opioids"	"T40.2"	82	4779736	1.7
	"Alabama"	"01"	"2010"	"2010"	"Methadone"	"T40.3"	78	4779736	1.6
	"Alabama"	"01"	"2010"	"2010"	"Other synthetic narcotics"	"T40.4"	34	4779736	0.7
	"Alabama"	"01"	"2010"	"2010"	"Cocaine"	"T40.5"	28	4779736	0.6
	"Alabama"	"01"	"2010"	"2010"	"Other and unspecified narcotics"	"T40.6"	13	4779736	Unreliable
	"Alabama"	"01"	"2010"	"2010"	"Benzodiazepines"	"T42.4"	56	4779736	1.2
	"Alabama"	"01"	"2010"	"2010"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	12	4779736	Unreliable
	"Alabama"	"01"	"2010"	"2010"	"Psychostimulants with abuse potential"	"T43.6"	24	4779736	0.5
	"Alabama"	"01"	"2010"	"2010"	"Antiallergic and antiemetic drugs"	"T45.0"	13	4779736	Unreliable
	"Alabama"	"01"	"2010"	"2010"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	360	4779736	7.5
	"Alabama"	"01"	"2010"	"2010"	"Ethanol"	"T51.0"	27	4779736	0.6
	"Alabama"	"01"	"2010"	"2010"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	11	4779736	Unreliable
	"Alabama"	"01"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	116	4779736	2.4
	"Alabama"	"01"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	333	4779736	7.0
	"Alabama"	"01"	"2010"	"2010"	"Accidental poisoning by and exposure to alcohol"	"X45"	29	4779736	0.6
	"Alabama"	"01"	"2010"	"2010"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	45	4779736	0.9
	"Alabama"	"01"	"2010"	"2010"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	21	4779736	0.4
	"Alaska"	"02"	"2006"	"2006"	"Other opioids"	"T40.2"	14	675302	Unreliable
	"Alaska"	"02"	"2006"	"2006"	"Methadone"	"T40.3"	11	675302	Unreliable
	"Alaska"	"02"	"2006"	"2006"	"Cocaine"	"T40.5"	14	675302	Unreliable
	"Alaska"	"02"	"2006"	"2006"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	57	675302	8.4
	"Alaska"	"02"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	29	675302	4.3
	"Alaska"	"02"	"2006"	"2006"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	41	675302	6.1
	"Alaska"	"02"	"2007"	"2007"	"Cocaine"	"T40.5"	10	680300	Unreliable
	"Alaska"	"02"	"2007"	"2007"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	54	680300	7.9
	"Alaska"	"02"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	20	680300	2.9
	"Alaska"	"02"	"2007"	"2007"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	40	680300	5.9
	"Alaska"	"02"	"2008"	"2008"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	40	687455	5.8
	"Alaska"	"02"	"2008"	"2008"	"Other opioids"	"T40.2"	51	687455	7.4
	"Alaska"	"02"	"2008"	"2008"	"Methadone"	"T40.3"	30	687455	4.4
	"Alaska"	"02"	"2008"	"2008"	"Other synthetic narcotics"	"T40.4"	13	687455	Unreliable
	"Alaska"	"02"	"2008"	"2008"	"Cocaine"	"T40.5"	26	687455	3.8
	"Alaska"	"02"	"2008"	"2008"	"Benzodiazepines"	"T42.4"	33	687455	4.8
	"Alaska"	"02"	"2008"	"2008"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	10	687455	Unreliable
	"Alaska"	"02"	"2008"	"2008"	"Other and unspecified antidepressants"	"T43.2"	26	687455	3.8
	"Alaska"	"02"	"2008"	"2008"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	12	687455	Unreliable
	"Alaska"	"02"	"2008"	"2008"	"Antiallergic and antiemetic drugs"	"T45.0"	16	687455	Unreliable
	"Alaska"	"02"	"2008"	"2008"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	15	687455	Unreliable
	"Alaska"	"02"	"2008"	"2008"	"Ethanol"	"T51.0"	39	687455	5.7
	"Alaska"	"02"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	32	687455	4.7
	"Alaska"	"02"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	48	687455	7.0
	"Alaska"	"02"	"2008"	"2008"	"Accidental poisoning by and exposure to alcohol"	"X45"	32	687455	4.7
	"Alaska"	"02"	"2008"	"2008"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	12	687455	Unreliable
	"Alaska"	"02"	"2008"	"2008"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	12	687455	Unreliable
	"Alaska"	"02"	"2009"	"2009"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	23	698895	3.3
	"Alaska"	"02"	"2009"	"2009"	"4-Aminophenol derivatives"	"T39.1"	13	698895	Unreliable
	"Alaska"	"02"	"2009"	"2009"	"Other opioids"	"T40.2"	60	698895	8.6
	"Alaska"	"02"	"2009"	"2009"	"Methadone"	"T40.3"	21	698895	3.0
	"Alaska"	"02"	"2009"	"2009"	"Other synthetic narcotics"	"T40.4"	22	698895	3.1
	"Alaska"	"02"	"2009"	"2009"	"Cocaine"	"T40.5"	25	698895	3.6
	"Alaska"	"02"	"2009"	"2009"	"Benzodiazepines"	"T42.4"	47	698895	6.7
	"Alaska"	"02"	"2009"	"2009"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	16	698895	Unreliable
	"Alaska"	"02"	"2009"	"2009"	"Other and unspecified antidepressants"	"T43.2"	27	698895	3.9
	"Alaska"	"02"	"2009"	"2009"	"Psychostimulants with abuse potential"	"T43.6"	15	698895	Unreliable
	"Alaska"	"02"	"2009"	"2009"	"Antiallergic and antiemetic drugs"	"T45.0"	20	698895	2.9
	"Alaska"	"02"	"2009"	"2009"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	22	698895	3.1
	"Alaska"	"02"	"2009"	"2009"	"Ethanol"	"T51.0"	33	698895	4.7
	"Alaska"	"02"	"2009"	"2009"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	10	698895	Unreliable
	"Alaska"	"02"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	32	698895	4.6
	"Alaska"	"02"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	62	698895	8.9
	"Alaska"	"02"	"2009"	"2009"	"Accidental poisoning by and exposure to alcohol"	"X45"	28	698895	4.0
	"Alaska"	"02"	"2009"	"2009"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	15	698895	Unreliable
	"Alaska"	"02"	"2010"	"2010"	"Other opioids"	"T40.2"	38	710231	5.4
	"Alaska"	"02"	"2010"	"2010"	"Methadone"	"T40.3"	25	710231	3.5
	"Alaska"	"02"	"2010"	"2010"	"Other synthetic narcotics"	"T40.4"	10	710231	Unreliable
	"Alaska"	"02"	"2010"	"2010"	"Cocaine"	"T40.5"	17	710231	Unreliable
	"Alaska"	"02"	"2010"	"2010"	"Benzodiazepines"	"T42.4"	31	710231	4.4
	"Alaska"	"02"	"2010"	"2010"	"Other and unspecified antidepressants"	"T43.2"	15	710231	Unreliable
	"Alaska"	"02"	"2010"	"2010"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	37	710231	5.2
	"Alaska"	"02"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	27	710231	3.8
	"Alaska"	"02"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	40	710231	5.6
	"Arizona"	"04"	"2006"	"2006"	"Unspecified diabetes mellitus, without complications"	"E14.9"	12	6029141	Unreliable
	"Arizona"	"04"	"2006"	"2006"	"Mental and behavioural disorders due to use of alcohol, acute intoxication"	"F10.0"	42	6029141	0.7
	"Arizona"	"04"	"2006"	"2006"	"Mental and behavioural disorders due to use of opioids, unspecified mental and behavioural disorder"	"F11.9"	11	6029141	Unreliable
	"Arizona"	"04"	"2006"	"2006"	"Mental and behavioural disorders due to use of cocaine, harmful use"	"F14.1"	13	6029141	Unreliable
	"Arizona"	"04"	"2006"	"2006"	"Mental and behavioural disorders due to use of cocaine, unspecified mental and behavioural disorder"	"F14.9"	23	6029141	0.4
	"Arizona"	"04"	"2006"	"2006"	"Mental and behavioural disorders due to use of other stimulants, including caffeine, harmful use"	"F15.1"	12	6029141	Unreliable
	"Arizona"	"04"	"2006"	"2006"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	14	6029141	Unreliable
	"Arizona"	"04"	"2006"	"2006"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	141	6029141	2.3
	"Arizona"	"04"	"2006"	"2006"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	66	6029141	1.1
	"Arizona"	"04"	"2006"	"2006"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	16	6029141	Unreliable
	"Arizona"	"04"	"2006"	"2006"	"Essential (primary) hypertension"	"I10"	15	6029141	Unreliable
	"Arizona"	"04"	"2006"	"2006"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	21	6029141	0.3
	"Arizona"	"04"	"2006"	"2006"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	29	6029141	0.5
	"Arizona"	"04"	"2006"	"2006"	"Atherosclerotic heart disease"	"I25.1"	15	6029141	Unreliable
	"Arizona"	"04"	"2006"	"2006"	"Cardiac arrest, unspecified"	"I46.9"	19	6029141	Unreliable
	"Arizona"	"04"	"2006"	"2006"	"Cardiomegaly"	"I51.7"	19	6029141	Unreliable
	"Arizona"	"04"	"2006"	"2006"	"Pneumonia, unspecified"	"J18.9"	12	6029141	Unreliable
	"Arizona"	"04"	"2006"	"2006"	"4-Aminophenol derivatives"	"T39.1"	18	6029141	Unreliable
	"Arizona"	"04"	"2006"	"2006"	"Heroin"	"T40.1"	52	6029141	0.9
	"Arizona"	"04"	"2006"	"2006"	"Other opioids"	"T40.2"	187	6029141	3.1
	"Arizona"	"04"	"2006"	"2006"	"Methadone"	"T40.3"	88	6029141	1.5
	"Arizona"	"04"	"2006"	"2006"	"Other synthetic narcotics"	"T40.4"	54	6029141	0.9
	"Arizona"	"04"	"2006"	"2006"	"Cocaine"	"T40.5"	163	6029141	2.7
	"Arizona"	"04"	"2006"	"2006"	"Other and unspecified narcotics"	"T40.6"	119	6029141	2.0
	"Arizona"	"04"	"2006"	"2006"	"Benzodiazepines"	"T42.4"	58	6029141	1.0
	"Arizona"	"04"	"2006"	"2006"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	36	6029141	0.6
	"Arizona"	"04"	"2006"	"2006"	"Other and unspecified antidepressants"	"T43.2"	35	6029141	0.6
	"Arizona"	"04"	"2006"	"2006"	"Psychostimulants with abuse potential"	"T43.6"	108	6029141	1.8
	"Arizona"	"04"	"2006"	"2006"	"Antiallergic and antiemetic drugs"	"T45.0"	16	6029141	Unreliable
	"Arizona"	"04"	"2006"	"2006"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	604	6029141	10.0
	"Arizona"	"04"	"2006"	"2006"	"Ethanol"	"T51.0"	59	6029141	1.0
	"Arizona"	"04"	"2006"	"2006"	"Alcohol, unspecified"	"T51.9"	28	6029141	0.5
	"Arizona"	"04"	"2006"	"2006"	"Exposure to excessive natural heat (hyperthermia)"	"X30"	10	6029141	Unreliable
	"Arizona"	"04"	"2006"	"2006"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	79	6029141	1.3
	"Arizona"	"04"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	364	6029141	6.0
	"Arizona"	"04"	"2006"	"2006"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	221	6029141	3.7
	"Arizona"	"04"	"2006"	"2006"	"Accidental poisoning by and exposure to alcohol"	"X45"	58	6029141	1.0
	"Arizona"	"04"	"2006"	"2006"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	31	6029141	0.5
	"Arizona"	"04"	"2006"	"2006"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	33	6029141	0.5
